scene,scene_file,object_name,object_category,merged_category,model,room_instance,room_type
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_27,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_28,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_29,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_3,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_30,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_31,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_32,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_33,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_34,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_35,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_36,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_37,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_38,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_39,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_4,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_40,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_41,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_42,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_43,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_44,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_45,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_46,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_47,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_48,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_49,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_5,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_50,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_51,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_52,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_53,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_54,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_55,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_56,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_57,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_58,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_59,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_6,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_60,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_61,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_62,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_63,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_64,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_65,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_66,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_67,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_68,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_69,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_7,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_70,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_71,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_72,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_73,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_74,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_75,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_76,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_77,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_78,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_79,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_8,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_80,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_81,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_82,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_83,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_84,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_85,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_86,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_87,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_88,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_89,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_9,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_90,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_91,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_92,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_93,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_94,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_95,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_96,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_97,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_98,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_jhceta_99,room_ventilator,room_ventilator,jhceta,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_0,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_1,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_10,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_11,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_12,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_13,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_14,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_15,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_16,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_17,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
hall_conference_large,hall_conference_large_best.json,room_ventilator_yvpfsq_18,room_ventilator,room_ventilator,yvpfsq,conference_hall_0,conference_hall
